"node_id","segment_id","longtitude","latitude"
"3163_7",3163,-73.954548020296,40.8247575425395
"3163_8",3163,-73.9545100575803,40.8248000217552
"3163_9",3163,-73.9544915055619,40.8248175833666
"3163_10",3163,-73.9544139987222,40.8248909432553
"3163_11",3163,-73.9542609482331,40.8250090096468
"3163_12",3163,-73.9540900108639,40.8251250153693
"3163_13",3163,-73.9538680437011,40.8252520049289
"3163_14",3163,-73.9536841273072,40.8253123993921
"166417_1",166417,-74.0157798718808,40.7077362105949
"166417_2",166417,-74.0157611740871,40.7078007898185
"27944_1",27944,-73.9412569851353,40.8134040117383
"27944_2",27944,-73.9413475308053,40.8134371958599
"27944_3",27944,-73.9414163081134,40.8134661371822
"26810_1",26810,-73.9280470753975,40.8655530209197
"26810_2",26810,-73.9274510799689,40.8655022852766
"26810_3",26810,-73.9272691509202,40.8655345593164
"165724_1",165724,-73.9874143269047,40.7810875110951
"165724_2",165724,-73.9870118773017,40.7815036424082
"165724_3",165724,-73.9869211958092,40.7815974103143
"92826_1",92826,-73.9297073155922,40.8481226122169
"92826_2",92826,-73.9306210795231,40.8484809762667
"79990_1",79990,-73.9827831713528,40.7452028276004
"79990_2",79990,-73.982726865431,40.7451804143806
"79990_3",79990,-73.9826564705678,40.7451507593667
"72554_1",72554,-73.976738319721,40.7148328908315
"72554_2",72554,-73.9766494614005,40.7148063529956
"3690_1",3690,-73.9502825492086,40.7838904694901
"3690_2",3690,-73.9498239040909,40.7845155700405
"24962_1",24962,-73.9301415077605,40.8016186763715
"24962_2",24962,-73.9304039909759,40.8017436845414
"79358_1",79358,-73.9314279225671,40.8424328048537
"79358_2",79358,-73.9311584330894,40.8424139046248
"1852_1",1852,-73.9965721448428,40.7295522336267
"1852_2",1852,-73.9960631480282,40.7301552610952
"79623_1",79623,-74.0096592873753,40.7087567219833
"79623_2",79623,-74.0105424647573,40.7091541481434
"16537_1",16537,-73.994208428596,40.7137278729334
"16537_2",16537,-73.9938409648687,40.7130764516193
"69127_1",69127,-73.9911225669305,40.7285679657661
"69127_2",69127,-73.9909305359545,40.729142295315
"72666_1",72666,-73.9386085926481,40.8173105823689
"72666_2",72666,-73.9392235564392,40.8175670581713
"72666_3",72666,-73.939309872178,40.8176030567185
"72666_4",72666,-73.9407593679316,40.8182075565716
"72666_5",72666,-73.9408406363877,40.8182414479388
"72666_6",72666,-73.9412908703621,40.8184292077014
"2180_1",2180,-73.9443214671286,40.7880556598613
"2180_2",2180,-73.9442197578099,40.7881945391474
"2180_3",2180,-73.9441842901696,40.7882429687508
"2180_4",2180,-73.9438596762595,40.7886862100182
"81161_1",81161,-73.9898619893815,40.7353260991847
"81161_2",81161,-73.9882860036744,40.7346590020281
"144963_1",144963,-73.977429994712,40.7151086568684
"144963_2",144963,-73.9774239862593,40.7151216752121
"129152_1",129152,-74.0164654795868,40.7056802019019
"129152_2",129152,-74.0166662549812,40.7051067033564
"129152_3",129152,-74.0167072742351,40.7049766405661
"88896_1",88896,-73.9873601526918,40.7183697967702
"88896_2",88896,-73.9867513672857,40.719592845871
"83023_1",83023,-73.938284167176,40.8509085455073
"83023_2",83023,-73.9392360334045,40.8511784868232
"27916_1",27916,-73.9479015681505,40.7929325633643
"27916_2",27916,-73.947755416685,40.7928696242189
"1623_1",1623,-73.9765460715428,40.7147760660618
"1623_2",1623,-73.9765132218283,40.7148336465772
"4149_1",4149,-73.9905286212088,40.7191597310398
"4149_2",4149,-73.990407241312,40.7191209358506
"4149_3",4149,-73.9902858730059,40.7190821412044
"3462_1",3462,-73.9736213949026,40.7578484089654
"3462_2",3462,-73.9735241961192,40.757808440279
"3462_3",3462,-73.9734182713399,40.7577635618252
"1676_1",1676,-73.9930943217164,40.7179224782314
"1676_2",1676,-73.9922206437323,40.717658446765
"2679_1",2679,-73.9583213403062,40.7646166296708
"2679_2",2679,-73.9578687419164,40.7652423245288
"2150_1",2150,-73.9588619470859,40.7681199101108
"2150_2",2150,-73.9583617865653,40.7688025104594
"67979_1",67979,-73.9982756408461,40.754366767773
"67979_2",67979,-73.9980370350285,40.7545228395484
"118377_1",118377,-73.9459931364992,40.7877798620349
"118377_2",118377,-73.946135610748,40.7872320553094
"91048_1",91048,-73.9768509088468,40.7181685649722
"91048_2",91048,-73.9767413321439,40.7183817558124
"91048_3",91048,-73.9766563290206,40.7185471351792
"91048_4",91048,-73.9765991744247,40.7186583324153
"91048_5",91048,-73.9763968000298,40.7190520625905
"72589_1",72589,-73.9361049159738,40.7912954068528
"72589_2",72589,-73.9355531283922,40.7918422255742
"25138_1",25138,-73.9234338146547,40.8686860509108
"25138_2",25138,-73.9221415258697,40.8691477959736
"19733_1",19733,-73.9539837022143,40.7788221096157
"19733_2",19733,-73.9517423824697,40.7778743052474
"117469_1",117469,-73.9313465008608,40.7985303079055
"117469_2",117469,-73.9314253429219,40.7989669517557
"117469_3",117469,-73.9314242173292,40.7989754987099
"117469_4",117469,-73.9314225752778,40.7989839964395
"117469_5",117469,-73.9314204203123,40.7989924280267
"117469_6",117469,-73.9314177577411,40.7990007758844
"117469_7",117469,-73.931414593315,40.7990090214207
"117469_8",117469,-73.9314109327826,40.7990171480541
"117469_9",117469,-73.9314067838779,40.7990251376965
"117469_10",117469,-73.9314021563174,40.799032973936
"117469_11",117469,-73.931397059377,40.7990406401933
"117469_12",117469,-73.9313915032134,40.7990481205594
"117469_13",117469,-73.9313855008504,40.7990553982895
"117469_14",117469,-73.9313790644273,40.7990624588162
"117469_15",117469,-73.9313722071868,40.7990692869024
"117469_16",117469,-73.9313649443549,40.799075867815
"117469_17",117469,-73.931357290054,40.7990821881603
"117469_18",117469,-73.931349261934,40.7990882343792
"117469_19",117469,-73.9313408765421,40.799093993247
"117469_20",117469,-73.9313321513054,40.7990994533824
"117469_21",117469,-73.9313231049747,40.7991046025671
"117469_22",117469,-73.931313756079,40.7991094299229
"117469_23",117469,-73.9313041253499,40.7991139260809
"117469_24",117469,-73.9312942326394,40.7991180801635
"117469_25",117469,-73.931284098898,40.7991218843095
"117469_26",117469,-73.9312737459586,40.7991253304908
"117469_27",117469,-73.9312631947721,40.799128410846
"117469_28",117469,-73.9312524693739,40.7991311190235
"117469_29",117469,-73.9312415902712,40.7991334500098
"117469_30",117469,-73.9312305823804,40.7991353982913
"117469_31",117469,-73.9312194677512,40.799136959358
"117469_32",117469,-73.9312082706362,40.7991381302089
"117469_33",117469,-73.9305943768749,40.7991290921265
"1926_1",1926,-73.9886444514322,40.7428141141774
"1926_2",1926,-73.9881936104741,40.7434507361781
"2171_1",2171,-73.9489617708335,40.7816888771718
"2171_2",2171,-73.9485130681222,40.7823220329088
"67432_1",67432,-73.992599158556,40.7151131077925
"67432_2",67432,-73.9920135780987,40.7162355094373
"2262_1",2262,-73.9684706055277,40.7915629376458
"2262_2",2262,-73.9680160316233,40.7921845245442
"19155_1",19155,-73.9419210286922,40.8178802507343
"19155_2",19155,-73.9416927023413,40.8182042149436
"19155_3",19155,-73.941467501103,40.8185033268575
"72820_1",72820,-73.9738885316818,40.7462002482264
"72820_2",72820,-73.9740618985114,40.7462006388691
"72820_3",72820,-73.9746673196756,40.7464517715885
"132059_1",132059,-74.0072438839442,40.7538541654132
"132059_2",132059,-74.0073755436919,40.7538820069175
"80071_1",80071,-73.9850577025553,40.7130777177759
"80071_2",80071,-73.9850312847773,40.7128998829675
"80071_3",80071,-73.985024621715,40.7128550299396
"80071_4",80071,-73.9849504207366,40.7123555300608
"131115_1",131115,-74.0131594452016,40.7173111933334
"131115_2",131115,-74.0131112121334,40.7175088133549
"26798_1",26798,-73.974703285634,40.7370787352532
"26798_2",26798,-73.9746453798007,40.7370550572346
"26798_3",26798,-73.9745874852444,40.7370313699755
"4300_1",4300,-73.9826955221044,40.7354316001346
"4300_2",4300,-73.9803146430091,40.7344284927977
"4339_1",4339,-73.9893668599506,40.7414617438857
"4339_2",4339,-73.9891257979928,40.7413577342789
"81597_1",81597,-73.949454576052,40.7700852532296
"81597_2",81597,-73.9486949220921,40.7697611413339
"99645_1",99645,-73.9793706938629,40.7844817739611
"99645_2",99645,-73.9794703990064,40.7845229627706
"99645_3",99645,-73.9795707428528,40.7845660426319
"66946_1",66946,-74.0028202520446,40.7107598341098
"66946_2",66946,-74.0027290470951,40.7106824373225
"66946_3",66946,-74.002588566435,40.7105575242193
"66946_4",66946,-74.0018056325138,40.7099208793637
"66946_5",66946,-74.0016127242249,40.7097663904784
"66946_6",66946,-74.0015670084598,40.7097300285303
"66946_7",66946,-74.0015193881762,40.709692342958
"130128_1",130128,-73.9417789027509,40.8523742878279
"130128_2",130128,-73.9416538390326,40.8525271777056
"130128_3",130128,-73.9414841602693,40.8527557860062
"130128_4",130128,-73.9413290141917,40.8529763127408
"130128_5",130128,-73.9409960866037,40.8534368681143
"130128_6",130128,-73.9407064893482,40.8538306498521
"130128_7",130128,-73.9405978166998,40.8539808955796
"130128_8",130128,-73.9405502558916,40.8540739988275
"130128_9",130128,-73.9403639360294,40.8544824631548
"130128_10",130128,-73.9402251798426,40.8547933178625
"130128_11",130128,-73.9402139905795,40.8548164976304
"130128_12",130128,-73.9402022924395,40.854839531723
"130128_13",130128,-73.9401900889575,40.8548624146138
"130128_14",130128,-73.9401773841101,40.8548851396039
"130128_15",130128,-73.9401641812129,40.8549076998261
"130128_16",130128,-73.9401504838003,40.8549300899216
"130128_17",130128,-73.9401362951879,40.8549523026884
"130128_18",130128,-73.9401216200133,40.8549743327678
"130128_19",130128,-73.9401064620333,40.8549961732933
"130128_20",130128,-73.9400908263271,40.8550178187391
"130128_21",130128,-73.9400747157685,40.8550392624053
"130128_22",130128,-73.9400581354368,40.8550604987664
"130128_23",130128,-73.9400410906315,40.8550815226315
"130128_24",130128,-73.9400235853306,40.8551023266316
"130128_25",130128,-73.9400056254953,40.8551229057437
